COD_MUNICIPIO_6;COD_IBGE_7;NOME_MUNICIPIO;UF;STATUS_RESOLUCAO
290750;2907509;Catu;BA;OK_API_IBGE
290755;2907558;Caturama;BA;OK_API_IBGE
290760;2907608;Central;BA;OK_API_IBGE
290770;2907707;Chorrochó;BA;OK_API_IBGE
290780;2907806;Cícero Dantas;BA;OK_API_IBGE
290790;2907905;Cipó;BA;OK_API_IBGE
290800;2908002;Coaraci;BA;OK_API_IBGE
290810;2908101;Cocos;BA;OK_API_IBGE
290820;2908200;Conceição da Feira;BA;OK_API_IBGE
290830;2908309;Conceição do Almeida;BA;OK_API_IBGE
290840;2908408;Conceição do Coité;BA;OK_API_IBGE
290850;2908507;Conceição do Jacuípe;BA;OK_API_IBGE
290860;2908606;Conde;BA;OK_API_IBGE
290870;2908705;Condeúba;BA;OK_API_IBGE
290890;2908903;Coração de Maria;BA;OK_API_IBGE
290910;2909109;Coribe;BA;OK_API_IBGE
290920;2909208;Coronel João Sá;BA;OK_API_IBGE
290930;2909307;Correntina;BA;OK_API_IBGE
290940;2909406;Cotegipe;BA;OK_API_IBGE
290950;2909505;Cravolândia;BA;OK_API_IBGE
290960;2909604;Crisópolis;BA;OK_API_IBGE
290970;2909703;Cristópolis;BA;OK_API_IBGE
290980;2909802;Cruz das Almas;BA;OK_API_IBGE
290990;2909901;Curaçá;BA;OK_API_IBGE
291000;2910008;Dário Meira;BA;OK_API_IBGE
291005;2910057;Dias d'Ávila;BA;OK_API_IBGE
291040;2910404;Encruzilhada;BA;OK_API_IBGE
291050;2910503;Entre Rios;BA;OK_API_IBGE
291060;2910602;Esplanada;BA;OK_API_IBGE
291070;2910701;Euclides da Cunha;BA;OK_API_IBGE
291072;2910727;Eunápolis;BA;OK_API_IBGE
291075;2910750;Fátima;BA;OK_API_IBGE
291077;2910776;Feira da Mata;BA;OK_API_IBGE
291080;2910800;Feira de Santana;BA;OK_API_IBGE
291085;2910859;Filadélfia;BA;OK_API_IBGE
291090;2910909;Firmino Alves;BA;OK_API_IBGE
291100;2911006;Floresta Azul;BA;OK_API_IBGE
291110;2911105;Formosa do Rio Preto;BA;OK_API_IBGE
291120;2911204;Gandu;BA;OK_API_IBGE
291125;2911253;Gavião;BA;OK_API_IBGE
291130;2911303;Gentio do Ouro;BA;OK_API_IBGE
291140;2911402;Glória;BA;OK_API_IBGE
291150;2911501;Gongogi;BA;OK_API_IBGE
291160;2911600;Governador Mangabeira;BA;OK_API_IBGE
291165;2911659;Guajeru;BA;OK_API_IBGE
291170;2911709;Guanambi;BA;OK_API_IBGE
291180;2911808;Guaratinga;BA;OK_API_IBGE
291185;2911857;Heliópolis;BA;OK_API_IBGE
291190;2911907;Iaçu;BA;OK_API_IBGE
291200;2912004;Ibiassucê;BA;OK_API_IBGE
291210;2912103;Ibicaraí;BA;OK_API_IBGE
291220;2912202;Ibicoara;BA;OK_API_IBGE
291230;2912301;Ibicuí;BA;OK_API_IBGE
291240;2912400;Ibipeba;BA;OK_API_IBGE
291250;2912509;Ibipitanga;BA;OK_API_IBGE
291270;2912707;Ibirapitanga;BA;OK_API_IBGE
291280;2912806;Ibirapuã;BA;OK_API_IBGE
291290;2912905;Ibirataia;BA;OK_API_IBGE
291300;2913002;Ibitiara;BA;OK_API_IBGE
291310;2913101;Ibititá;BA;OK_API_IBGE
291320;2913200;Ibotirama;BA;OK_API_IBGE
291340;2913408;Igaporã;BA;OK_API_IBGE
291345;2913457;Igrapiúna;BA;OK_API_IBGE
291350;2913507;Iguaí;BA;OK_API_IBGE
291360;2913606;Ilhéus;BA;OK_API_IBGE
291370;2913705;Inhambupe;BA;OK_API_IBGE
291380;2913804;Ipecaetá;BA;OK_API_IBGE
291390;2913903;Ipiaú;BA;OK_API_IBGE
291400;2914000;Ipirá;BA;OK_API_IBGE
291420;2914208;Irajuba;BA;OK_API_IBGE
291430;2914307;Iramaia;BA;OK_API_IBGE
291440;2914406;Iraquara;BA;OK_API_IBGE
291450;2914505;Irará;BA;OK_API_IBGE
291460;2914604;Irecê;BA;OK_API_IBGE
291465;2914653;Itabela;BA;OK_API_IBGE
291470;2914703;Itaberaba;BA;OK_API_IBGE
291480;2914802;Itabuna;BA;OK_API_IBGE
291490;2914901;Itacaré;BA;OK_API_IBGE
291500;2915007;Itaeté;BA;OK_API_IBGE
291510;2915106;Itagi;BA;OK_API_IBGE
291520;2915205;Itagibá;BA;OK_API_IBGE
291530;2915304;Itagimirim;BA;OK_API_IBGE
291535;2915353;Itaguaçu da Bahia;BA;OK_API_IBGE
291540;2915403;Itaju do Colônia;BA;OK_API_IBGE
291550;2915502;Itajuípe;BA;OK_API_IBGE
291560;2915601;Itamaraju;BA;OK_API_IBGE
291570;2915700;Itamari;BA;OK_API_IBGE
291580;2915809;Itambé;BA;OK_API_IBGE
291590;2915908;Itanagra;BA;OK_API_IBGE
291600;2916005;Itanhém;BA;OK_API_IBGE
291610;2916104;Itaparica;BA;OK_API_IBGE
291620;2916203;Itapé;BA;OK_API_IBGE
291630;2916302;Itapebi;BA;OK_API_IBGE
291640;2916401;Itapetinga;BA;OK_API_IBGE
291650;2916500;Itapicuru;BA;OK_API_IBGE
291660;2916609;Itapitanga;BA;OK_API_IBGE
291670;2916708;Itaquara;BA;OK_API_IBGE
291680;2916807;Itarantim;BA;OK_API_IBGE
291685;2916856;Itatim;BA;OK_API_IBGE
291690;2916906;Itiruçu;BA;OK_API_IBGE
291700;2917003;Itiúba;BA;OK_API_IBGE
291710;2917102;Itororó;BA;OK_API_IBGE
291720;2917201;Ituaçu;BA;OK_API_IBGE
291730;2917300;Ituberá;BA;OK_API_IBGE
291733;2917334;Iuiu;BA;OK_API_IBGE
291735;2917359;Jaborandi;BA;OK_API_IBGE
291740;2917409;Jacaraci;BA;OK_API_IBGE
291750;2917508;Jacobina;BA;OK_API_IBGE
291760;2917607;Jaguaquara;BA;OK_API_IBGE
291770;2917706;Jaguarari;BA;OK_API_IBGE
291780;2917805;Jaguaripe;BA;OK_API_IBGE
291790;2917904;Jandaíra;BA;OK_API_IBGE
291800;2918001;Jequié;BA;OK_API_IBGE
291810;2918100;Jeremoabo;BA;OK_API_IBGE
291820;2918209;Jiquiriçá;BA;OK_API_IBGE
291830;2918308;Jitaúna;BA;OK_API_IBGE
291835;2918357;João Dourado;BA;OK_API_IBGE
291840;2918407;Juazeiro;BA;OK_API_IBGE
291845;2918456;Jucuruçu;BA;OK_API_IBGE
291850;2918506;Jussara;BA;OK_API_IBGE
291855;2918555;Jussari;BA;OK_API_IBGE
291870;2918704;Lafaiete Coutinho;BA;OK_API_IBGE
291875;2918753;Lagoa Real;BA;OK_API_IBGE
291880;2918803;Laje;BA;OK_API_IBGE
291890;2918902;Lajedão;BA;OK_API_IBGE
291910;2919108;Lamarão;BA;OK_API_IBGE
291915;2919157;Lapão;BA;OK_API_IBGE
291920;2919207;Lauro de Freitas;BA;OK_API_IBGE
291930;2919306;Lençóis;BA;OK_API_IBGE
291940;2919405;Licínio de Almeida;BA;OK_API_IBGE
291950;2919504;Livramento de Nossa Senhora;BA;OK_API_IBGE
291955;2919553;Luís Eduardo Magalhães;BA;OK_API_IBGE
291960;2919603;Macajuba;BA;OK_API_IBGE
291970;2919702;Macarani;BA;OK_API_IBGE
291980;2919801;Macaúbas;BA;OK_API_IBGE
291990;2919900;Macururé;BA;OK_API_IBGE
291992;2919926;Madre de Deus;BA;OK_API_IBGE
291995;2919959;Maetinga;BA;OK_API_IBGE
292000;2920007;Maiquinique;BA;OK_API_IBGE
292010;2920106;Mairi;BA;OK_API_IBGE
292020;2920205;Malhada;BA;OK_API_IBGE
292030;2920304;Malhada de Pedras;BA;OK_API_IBGE
292040;2920403;Manoel Vitorino;BA;OK_API_IBGE
292050;2920502;Maracás;BA;OK_API_IBGE
292060;2920601;Maragogipe;BA;OK_API_IBGE
292070;2920700;Maraú;BA;OK_API_IBGE
292080;2920809;Marcionílio Souza;BA;OK_API_IBGE
292090;2920908;Mascote;BA;OK_API_IBGE
292100;2921005;Mata de São João;BA;OK_API_IBGE
292105;2921054;Matina;BA;OK_API_IBGE
292110;2921104;Medeiros Neto;BA;OK_API_IBGE
292120;2921203;Miguel Calmon;BA;OK_API_IBGE
292130;2921302;Milagres;BA;OK_API_IBGE
292140;2921401;Mirangaba;BA;OK_API_IBGE
292145;2921450;Mirante;BA;OK_API_IBGE
292150;2921500;Monte Santo;BA;OK_API_IBGE
292160;2921609;Morpará;BA;OK_API_IBGE
292170;2921708;Morro do Chapéu;BA;OK_API_IBGE
292180;2921807;Mortugaba;BA;OK_API_IBGE
292190;2921906;Mucugê;BA;OK_API_IBGE
292200;2922003;Mucuri;BA;OK_API_IBGE
292205;2922052;Mulungu do Morro;BA;OK_API_IBGE
292210;2922102;Mundo Novo;BA;OK_API_IBGE
292220;2922201;Muniz Ferreira;BA;OK_API_IBGE
292225;2922250;Muquém do São Francisco;BA;OK_API_IBGE
292230;2922300;Muritiba;BA;OK_API_IBGE
292240;2922409;Mutuípe;BA;OK_API_IBGE
292250;2922508;Nazaré;BA;OK_API_IBGE
292260;2922607;Nilo Peçanha;BA;OK_API_IBGE
292265;2922656;Nordestina;BA;OK_API_IBGE
292270;2922706;Nova Canaã;BA;OK_API_IBGE
292273;2922730;Nova Fátima;BA;OK_API_IBGE
292275;2922755;Nova Ibiá;BA;OK_API_IBGE
292285;2922854;Nova Redenção;BA;OK_API_IBGE
292290;2922904;Nova Soure;BA;OK_API_IBGE
292300;2923001;Nova Viçosa;BA;OK_API_IBGE
292303;2923035;Novo Horizonte;BA;OK_API_IBGE
292305;2923050;Novo Triunfo;BA;OK_API_IBGE
292310;2923100;Olindina;BA;OK_API_IBGE
292320;2923209;Oliveira dos Brejinhos;BA;OK_API_IBGE
292330;2923308;Ouriçangas;BA;OK_API_IBGE
292335;2923357;Ourolândia;BA;OK_API_IBGE
292340;2923407;Palmas de Monte Alto;BA;OK_API_IBGE
292350;2923506;Palmeiras;BA;OK_API_IBGE
292370;2923704;Paratinga;BA;OK_API_IBGE
292390;2923902;Pau Brasil;BA;OK_API_IBGE
292400;2924009;Paulo Afonso;BA;OK_API_IBGE
292405;2924058;Pé de Serra;BA;OK_API_IBGE
292410;2924108;Pedrão;BA;OK_API_IBGE
292420;2924207;Pedro Alexandre;BA;OK_API_IBGE
292430;2924306;Piatã;BA;OK_API_IBGE
292440;2924405;Pilão Arcado;BA;OK_API_IBGE
292450;2924504;Pindaí;BA;OK_API_IBGE
292460;2924603;Pindobaçu;BA;OK_API_IBGE
292465;2924652;Pintadas;BA;OK_API_IBGE
292467;2924678;Piraí do Norte;BA;OK_API_IBGE
292470;2924702;Piripá;BA;OK_API_IBGE
292480;2924801;Piritiba;BA;OK_API_IBGE
292500;2925006;Planalto;BA;OK_API_IBGE
292510;2925105;Poções;BA;OK_API_IBGE
292520;2925204;Pojuca;BA;OK_API_IBGE
292525;2925253;Ponto Novo;BA;OK_API_IBGE
292530;2925303;Porto Seguro;BA;OK_API_IBGE
292540;2925402;Potiraguá;BA;OK_API_IBGE
292550;2925501;Prado;BA;OK_API_IBGE
292560;2925600;Presidente Dutra;BA;OK_API_IBGE
292575;2925758;Presidente Tancredo Neves;BA;OK_API_IBGE
292580;2925808;Queimadas;BA;OK_API_IBGE
292590;2925907;Quijingue;BA;OK_API_IBGE
292593;2925931;Quixabeira;BA;OK_API_IBGE
292595;2925956;Rafael Jambeiro;BA;OK_API_IBGE
292600;2926004;Remanso;BA;OK_API_IBGE
292610;2926103;Retirolândia;BA;OK_API_IBGE
292620;2926202;Riachão das Neves;BA;OK_API_IBGE
292640;2926400;Riacho de Santana;BA;OK_API_IBGE
292650;2926509;Ribeira do Amparo;BA;OK_API_IBGE
292660;2926608;Ribeira do Pombal;BA;OK_API_IBGE
292690;2926905;Rio do Pires;BA;OK_API_IBGE
292700;2927002;Rio Real;BA;OK_API_IBGE
292710;2927101;Rodelas;BA;OK_API_IBGE
292720;2927200;Ruy Barbosa;BA;OK_API_IBGE
292730;2927309;Salinas da Margarida;BA;OK_API_IBGE
292740;2927408;Salvador;BA;OK_API_IBGE
292750;2927507;Santa Bárbara;BA;OK_API_IBGE
292760;2927606;Santa Brígida;BA;OK_API_IBGE
292770;2927705;Santa Cruz Cabrália;BA;OK_API_IBGE
292790;2927903;Santa Inês;BA;OK_API_IBGE
292800;2928000;Santaluz;BA;OK_API_IBGE
292805;2928059;Santa Luzia;BA;OK_API_IBGE
292810;2928109;Santa Maria da Vitória;BA;OK_API_IBGE
292820;2928208;Santana;BA;OK_API_IBGE
292830;2928307;Santanópolis;BA;OK_API_IBGE
292840;2928406;Santa Rita de Cássia;BA;OK_API_IBGE
292850;2928505;Santa Terezinha;BA;OK_API_IBGE
292860;2928604;Santo Amaro;BA;OK_API_IBGE
292870;2928703;Santo Antônio de Jesus;BA;OK_API_IBGE
292880;2928802;Santo Estêvão;BA;OK_API_IBGE
292890;2928901;São Desidério;BA;OK_API_IBGE
292895;2928950;São Domingos;BA;OK_API_IBGE
292900;2929008;São Félix;BA;OK_API_IBGE
292905;2929057;São Félix do Coribe;BA;OK_API_IBGE
292910;2929107;São Felipe;BA;OK_API_IBGE
292920;2929206;São Francisco do Conde;BA;OK_API_IBGE
292925;2929255;São Gabriel;BA;OK_API_IBGE
292930;2929305;São Gonçalo dos Campos;BA;OK_API_IBGE
292935;2929354;São José da Vitória;BA;OK_API_IBGE
292937;2929370;São José do Jacuípe;BA;OK_API_IBGE
292950;2929503;São Sebastião do Passé;BA;OK_API_IBGE
292960;2929602;Sapeaçu;BA;OK_API_IBGE
292970;2929701;Sátiro Dias;BA;OK_API_IBGE
292975;2929750;Saubara;BA;OK_API_IBGE
292980;2929800;Saúde;BA;OK_API_IBGE
292990;2929909;Seabra;BA;OK_API_IBGE
293000;2930006;Sebastião Laranjeiras;BA;OK_API_IBGE
293010;2930105;Senhor do Bonfim;BA;OK_API_IBGE
293015;2930154;Serra do Ramalho;BA;OK_API_IBGE
293020;2930204;Sento Sé;BA;OK_API_IBGE
293030;2930303;Serra Dourada;BA;OK_API_IBGE
293040;2930402;Serra Preta;BA;OK_API_IBGE
293050;2930501;Serrinha;BA;OK_API_IBGE
293060;2930600;Serrolândia;BA;OK_API_IBGE
293070;2930709;Simões Filho;BA;OK_API_IBGE
293075;2930758;Sítio do Mato;BA;OK_API_IBGE
293076;2930766;Sítio do Quinto;BA;OK_API_IBGE
293077;2930774;Sobradinho;BA;OK_API_IBGE
293080;2930808;Souto Soares;BA;OK_API_IBGE
293090;2930907;Tabocas do Brejo Velho;BA;OK_API_IBGE
293100;2931004;Tanhaçu;BA;OK_API_IBGE
293105;2931053;Tanque Novo;BA;OK_API_IBGE
293120;2931202;Taperoá;BA;OK_API_IBGE
293130;2931301;Tapiramutá;BA;OK_API_IBGE
293135;2931350;Teixeira de Freitas;BA;OK_API_IBGE
293140;2931400;Teodoro Sampaio;BA;OK_API_IBGE
293150;2931509;Teofilândia;BA;OK_API_IBGE
293160;2931608;Teolândia;BA;OK_API_IBGE
293170;2931707;Terra Nova;BA;OK_API_IBGE
293180;2931806;Tremedal;BA;OK_API_IBGE
293190;2931905;Tucano;BA;OK_API_IBGE
293200;2932002;Uauá;BA;OK_API_IBGE
293210;2932101;Ubaíra;BA;OK_API_IBGE
293220;2932200;Ubaitaba;BA;OK_API_IBGE
293230;2932309;Ubatã;BA;OK_API_IBGE
293240;2932408;Uibaí;BA;OK_API_IBGE
293245;2932457;Umburanas;BA;OK_API_IBGE
293250;2932507;Una;BA;OK_API_IBGE
293270;2932705;Uruçuca;BA;OK_API_IBGE
293280;2932804;Utinga;BA;OK_API_IBGE
293290;2932903;Valença;BA;OK_API_IBGE
293300;2933000;Valente;BA;OK_API_IBGE
293305;2933059;Várzea da Roça;BA;OK_API_IBGE
293310;2933109;Várzea do Poço;BA;OK_API_IBGE
293315;2933158;Várzea Nova;BA;OK_API_IBGE
293317;2933174;Varzedo;BA;OK_API_IBGE
293320;2933208;Vera Cruz;BA;OK_API_IBGE
293325;2933257;Vereda;BA;OK_API_IBGE
293330;2933307;Vitória da Conquista;BA;OK_API_IBGE
293345;2933455;Wanderley;BA;OK_API_IBGE
293350;2933505;Wenceslau Guimarães;BA;OK_API_IBGE
293360;2933604;Xique-Xique;BA;OK_API_IBGE
310020;3100203;Abaeté;MG;OK_API_IBGE
310030;3100302;Abre Campo;MG;OK_API_IBGE
310040;3100401;Acaiaca;MG;OK_API_IBGE
310050;3100500;Açucena;MG;OK_API_IBGE
310060;3100609;Água Boa;MG;OK_API_IBGE
310070;3100708;Água Comprida;MG;OK_API_IBGE
310080;3100807;Aguanil;MG;OK_API_IBGE
310090;3100906;Águas Formosas;MG;OK_API_IBGE
310110;3101102;Aimorés;MG;OK_API_IBGE
310130;3101300;Alagoa;MG;OK_API_IBGE
310140;3101409;Albertina;MG;OK_API_IBGE
310150;3101508;Além Paraíba;MG;OK_API_IBGE
310160;3101607;Alfenas;MG;OK_API_IBGE
310163;3101631;Alfredo Vasconcelos;MG;OK_API_IBGE
310170;3101706;Almenara;MG;OK_API_IBGE
310180;3101805;Alpercata;MG;OK_API_IBGE
310190;3101904;Alpinópolis;MG;OK_API_IBGE
310200;3102001;Alterosa;MG;OK_API_IBGE
310210;3102100;Alto Rio Doce;MG;OK_API_IBGE
310220;3102209;Alvarenga;MG;OK_API_IBGE
310230;3102308;Alvinópolis;MG;OK_API_IBGE
310250;3102506;Amparo do Serra;MG;OK_API_IBGE
310260;3102605;Andradas;MG;OK_API_IBGE
310280;3102803;Andrelândia;MG;OK_API_IBGE
310285;3102852;Angelândia;MG;OK_API_IBGE
310290;3102902;Antônio Carlos;MG;OK_API_IBGE
310300;3103009;Antônio Dias;MG;OK_API_IBGE
310320;3103207;Araçaí;MG;OK_API_IBGE
310330;3103306;Aracitaba;MG;OK_API_IBGE
310340;3103405;Araçuaí;MG;OK_API_IBGE
310350;3103504;Araguari;MG;OK_API_IBGE
310375;3103751;Araporã;MG;OK_API_IBGE
310390;3103900;Araújos;MG;OK_API_IBGE
310400;3104007;Araxá;MG;OK_API_IBGE
310410;3104106;Arceburgo;MG;OK_API_IBGE
310420;3104205;Arcos;MG;OK_API_IBGE
310445;3104452;Aricanduva;MG;OK_API_IBGE
310450;3104502;Arinos;MG;OK_API_IBGE
310460;3104601;Astolfo Dutra;MG;OK_API_IBGE
310470;3104700;Ataléia;MG;OK_API_IBGE
310480;3104809;Augusto de Lima;MG;OK_API_IBGE
310490;3104908;Baependi;MG;OK_API_IBGE
310500;3105004;Baldim;MG;OK_API_IBGE
310510;3105103;Bambuí;MG;OK_API_IBGE
310530;3105301;Bandeira do Sul;MG;OK_API_IBGE
310540;3105400;Barão de Cocais;MG;OK_API_IBGE
310550;3105509;Barão do Monte Alto;MG;OK_API_IBGE
310560;3105608;Barbacena;MG;OK_API_IBGE
310590;3105905;Barroso;MG;OK_API_IBGE
310600;3106002;Bela Vista de Minas;MG;OK_API_IBGE
310620;3106200;Belo Horizonte;MG;OK_API_IBGE
310630;3106309;Belo Oriente;MG;OK_API_IBGE
310640;3106408;Belo Vale;MG;OK_API_IBGE
310650;3106507;Berilo;MG;OK_API_IBGE
310660;3106606;Bertópolis;MG;OK_API_IBGE
310665;3106655;Berizal;MG;OK_API_IBGE
310670;3106705;Betim;MG;OK_API_IBGE
310680;3106804;Bias Fortes;MG;OK_API_IBGE
310690;3106903;Bicas;MG;OK_API_IBGE
310710;3107109;Boa Esperança;MG;OK_API_IBGE
310730;3107307;Bocaiúva;MG;OK_API_IBGE
310740;3107406;Bom Despacho;MG;OK_API_IBGE
310750;3107505;Bom Jardim de Minas;MG;OK_API_IBGE
310760;3107604;Bom Jesus da Penha;MG;OK_API_IBGE
310780;3107802;Bom Jesus do Galho;MG;OK_API_IBGE
310790;3107901;Bom Repouso;MG;OK_API_IBGE
310800;3108008;Bom Sucesso;MG;OK_API_IBGE
310820;3108206;Bonfinópolis de Minas;MG;OK_API_IBGE
310825;3108255;Bonito de Minas;MG;OK_API_IBGE
310830;3108305;Borda da Mata;MG;OK_API_IBGE
310840;3108404;Botelhos;MG;OK_API_IBGE
310860;3108602;Brasília de Minas;MG;OK_API_IBGE
310870;3108701;Brás Pires;MG;OK_API_IBGE
310880;3108800;Braúnas;MG;OK_API_IBGE
310890;3108909;Brazópolis;MG;OK_API_IBGE
310900;3109006;Brumadinho;MG;OK_API_IBGE
310920;3109204;Buenópolis;MG;OK_API_IBGE
310925;3109253;Bugre;MG;OK_API_IBGE
310930;3109303;Buritis;MG;OK_API_IBGE
310940;3109402;Buritizeiro;MG;OK_API_IBGE
310945;3109451;Cabeceira Grande;MG;OK_API_IBGE
310950;3109501;Cabo Verde;MG;OK_API_IBGE
310960;3109600;Cachoeira da Prata;MG;OK_API_IBGE
310980;3109808;Cachoeira Dourada;MG;OK_API_IBGE
310990;3109907;Caetanópolis;MG;OK_API_IBGE
311000;3110004;Caeté;MG;OK_API_IBGE
311020;3110202;Cajuri;MG;OK_API_IBGE
311030;3110301;Caldas;MG;OK_API_IBGE
311040;3110400;Camacho;MG;OK_API_IBGE
311050;3110509;Camanducaia;MG;OK_API_IBGE
311060;3110608;Cambuí;MG;OK_API_IBGE
311070;3110707;Cambuquira;MG;OK_API_IBGE
311080;3110806;Campanário;MG;OK_API_IBGE
311090;3110905;Campanha;MG;OK_API_IBGE
311100;3111002;Campestre;MG;OK_API_IBGE
311110;3111101;Campina Verde;MG;OK_API_IBGE
311120;3111200;Campo Belo;MG;OK_API_IBGE
311130;3111309;Campo do Meio;MG;OK_API_IBGE
311140;3111408;Campo Florido;MG;OK_API_IBGE
311150;3111507;Campos Altos;MG;OK_API_IBGE
311160;3111606;Campos Gerais;MG;OK_API_IBGE
311180;3111804;Canápolis;MG;OK_API_IBGE
311200;3112000;Candeias;MG;OK_API_IBGE
311210;3112109;Caparaó;MG;OK_API_IBGE
311230;3112307;Capelinha;MG;OK_API_IBGE
311240;3112406;Capetinga;MG;OK_API_IBGE
311250;3112505;Capim Branco;MG;OK_API_IBGE
311260;3112604;Capinópolis;MG;OK_API_IBGE
311265;3112653;Capitão Andrade;MG;OK_API_IBGE
311270;3112703;Capitão Enéas;MG;OK_API_IBGE
311280;3112802;Capitólio;MG;OK_API_IBGE
311290;3112901;Caputira;MG;OK_API_IBGE
311300;3113008;Caraí;MG;OK_API_IBGE
311320;3113206;Carandaí;MG;OK_API_IBGE
311330;3113305;Carangola;MG;OK_API_IBGE
311340;3113404;Caratinga;MG;OK_API_IBGE
311360;3113602;Careaçu;MG;OK_API_IBGE
311370;3113701;Carlos Chagas;MG;OK_API_IBGE
311390;3113909;Carmo da Cachoeira;MG;OK_API_IBGE
311410;3114105;Carmo de Minas;MG;OK_API_IBGE
311420;3114204;Carmo do Cajuru;MG;OK_API_IBGE
311430;3114303;Carmo do Paranaíba;MG;OK_API_IBGE
311440;3114402;Carmo do Rio Claro;MG;OK_API_IBGE
311450;3114501;Carmópolis de Minas;MG;OK_API_IBGE
311455;3114550;Carneirinho;MG;OK_API_IBGE
311500;3115003;Cascalho Rico;MG;OK_API_IBGE
311510;3115102;Cássia;MG;OK_API_IBGE
311520;3115201;Conceição da Barra de Minas;MG;OK_API_IBGE
311530;3115300;Cataguases;MG;OK_API_IBGE
311535;3115359;Catas Altas;MG;OK_API_IBGE
311540;3115409;Catas Altas da Noruega;MG;OK_API_IBGE
311545;3115458;Catuji;MG;OK_API_IBGE
311547;3115474;Catuti;MG;OK_API_IBGE
311550;3115508;Caxambu;MG;OK_API_IBGE
311560;3115607;Cedro do Abaeté;MG;OK_API_IBGE
311580;3115805;Centralina;MG;OK_API_IBGE
311590;3115904;Chácara;MG;OK_API_IBGE
311600;3116001;Chalé;MG;OK_API_IBGE
311615;3116159;Chapada Gaúcha;MG;OK_API_IBGE
311630;3116308;Cipotânea;MG;OK_API_IBGE
311650;3116506;Claro dos Poções;MG;OK_API_IBGE
311660;3116605;Cláudio;MG;OK_API_IBGE
311670;3116704;Coimbra;MG;OK_API_IBGE
311680;3116803;Coluna;MG;OK_API_IBGE
311700;3117009;Comercinho;MG;OK_API_IBGE
311710;3117108;Conceição da Aparecida;MG;OK_API_IBGE
311730;3117306;Conceição das Alagoas;MG;OK_API_IBGE
311740;3117405;Conceição de Ipanema;MG;OK_API_IBGE
311750;3117504;Conceição do Mato Dentro;MG;OK_API_IBGE
311760;3117603;Conceição do Pará;MG;OK_API_IBGE
311770;3117702;Conceição do Rio Verde;MG;OK_API_IBGE
311780;3117801;Conceição dos Ouros;MG;OK_API_IBGE
311783;3117836;Cônego Marinho;MG;OK_API_IBGE
311787;3117876;Confins;MG;OK_API_IBGE
311790;3117900;Congonhal;MG;OK_API_IBGE
311800;3118007;Congonhas;MG;OK_API_IBGE
311820;3118205;Conquista;MG;OK_API_IBGE
311830;3118304;Conselheiro Lafaiete;MG;OK_API_IBGE
311840;3118403;Conselheiro Pena;MG;OK_API_IBGE
311860;3118601;Contagem;MG;OK_API_IBGE
311870;3118700;Coqueiral;MG;OK_API_IBGE
311880;3118809;Coração de Jesus;MG;OK_API_IBGE
311890;3118908;Cordisburgo;MG;OK_API_IBGE
311900;3119005;Cordislândia;MG;OK_API_IBGE
311910;3119104;Corinto;MG;OK_API_IBGE
311920;3119203;Coroaci;MG;OK_API_IBGE
311930;3119302;Coromandel;MG;OK_API_IBGE
311940;3119401;Coronel Fabriciano;MG;OK_API_IBGE
311960;3119609;Coronel Pacheco;MG;OK_API_IBGE
311980;3119807;Córrego Danta;MG;OK_API_IBGE
311990;3119906;Córrego do Bom Jesus;MG;OK_API_IBGE
311995;3119955;Córrego Fundo;MG;OK_API_IBGE
312015;3120151;Crisólita;MG;OK_API_IBGE
312020;3120201;Cristais;MG;OK_API_IBGE
312040;3120409;Cristiano Otoni;MG;OK_API_IBGE
312080;3120805;Cruzília;MG;OK_API_IBGE
312083;3120839;Cuparaque;MG;OK_API_IBGE
312087;3120870;Curral de Dentro;MG;OK_API_IBGE
312090;3120904;Curvelo;MG;OK_API_IBGE
312110;3121100;Delfim Moreira;MG;OK_API_IBGE
312120;3121209;Delfinópolis;MG;OK_API_IBGE
312125;3121258;Delta;MG;OK_API_IBGE
312140;3121407;Desterro de Entre Rios;MG;OK_API_IBGE
312150;3121506;Desterro do Melo;MG;OK_API_IBGE
312160;3121605;Diamantina;MG;OK_API_IBGE
312180;3121803;Dionísio;MG;OK_API_IBGE
312190;3121902;Divinésia;MG;OK_API_IBGE
312200;3122009;Divino;MG;OK_API_IBGE
312210;3122108;Divino das Laranjeiras;MG;OK_API_IBGE
312220;3122207;Divinolândia de Minas;MG;OK_API_IBGE
312230;3122306;Divinópolis;MG;OK_API_IBGE
312240;3122405;Divisa Nova;MG;OK_API_IBGE
312245;3122454;Divisópolis;MG;OK_API_IBGE
312250;3122504;Dom Cavati;MG;OK_API_IBGE
312260;3122603;Dom Joaquim;MG;OK_API_IBGE
312270;3122702;Dom Silvério;MG;OK_API_IBGE
312290;3122900;Dona Euzébia;MG;OK_API_IBGE
312320;3123205;Dores do Indaiá;MG;OK_API_IBGE
312330;3123304;Dores do Turvo;MG;OK_API_IBGE
312352;3123528;Durandé;MG;OK_API_IBGE
312360;3123601;Elói Mendes;MG;OK_API_IBGE
312370;3123700;Engenheiro Caldas;MG;OK_API_IBGE
312380;3123809;Engenheiro Navarro;MG;OK_API_IBGE
312385;3123858;Entre Folhas;MG;OK_API_IBGE
312390;3123908;Entre Rios de Minas;MG;OK_API_IBGE
312400;3124005;Ervália;MG;OK_API_IBGE
312410;3124104;Esmeraldas;MG;OK_API_IBGE
312420;3124203;Espera Feliz;MG;OK_API_IBGE
312430;3124302;Espinosa;MG;OK_API_IBGE
